Node ID	No Taxa	Original BL	No different from original	Pct time scaled	Mean Scalar	Mode Scalar	Median Scalar	SD Scalar	Mean SigV	Mode SigV	Median SigV	SD SigV	Mean DeltaB	Mode DeltaB	Median DeltaB	SD DeltaB	Mean DeltaV	Mode DeltaV	Median DeltaV	SD DeltaV	Taxa List
157	1	10.000000	180000	100.000000	9.946733	5.875664	5.699952	20.238169	1.878514	1.100550	1.079966	3.659317	1.977138	1.847103	1.927045	0.444482	18.785139	11.005498	10.799664	36.593172	Rattus_lutreolus
158	2	0.000000	0	0.000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Rattus_fuscipes,Rattus_villosissimus
159	1	10.000000	180000	100.000000	8.662494	4.667534	5.636893	18.094778	1.640683	1.080027	1.072695	3.486365	1.977138	1.847103	1.927045	0.444482	16.406828	10.800266	10.726955	34.863653	Rattus_fuscipes
160	1	10.000000	180000	100.000000	12.010878	5.027562	5.815313	22.817016	2.274565	0.919232	1.093151	4.232506	1.977138	1.847103	1.927045	0.444482	22.745653	9.192316	10.931510	42.325061	Rattus_villosissimus
161	9	0.000000	0	0.000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Acomys_cahirinus,Acomys_russatus,Apodemus_flavicollis,Apodemus_mystacinus,Apodemus_sylvaticus,Lemniscomys_griselda,Lemniscomys_rosalia,Mastomys_natalensis,Micromys_minutus
162	7	0.000000	0	0.000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Apodemus_flavicollis,Apodemus_mystacinus,Apodemus_sylvaticus,Lemniscomys_griselda,Lemniscomys_rosalia,Mastomys_natalensis,Micromys_minutus
163	2	16.200000	180000	100.000000	6.447405	5.351599	5.465204	8.311832	1.222050	1.037438	1.051074	1.565675	3.202964	2.992307	3.121813	0.720062	19.797216	16.806493	17.027398	25.363938	Lemniscomys_griselda,Lemniscomys_rosalia
164	1	14.100000	180000	100.000000	6.489096	5.152272	5.464675	9.225621	1.228604	1.081164	1.050940	1.711957	2.787765	2.604415	2.717133	0.626720	17.323310	15.244414	14.818255	24.138593	Lemniscomys_griselda
165	1	14.100000	180000	100.000000	6.460592	5.359559	5.458471	11.438464	1.224721	0.765313	1.050346	2.585328	2.787765	2.604415	2.717133	0.626720	17.268561	10.790911	14.809874	36.453130	Lemniscomys_rosalia
166	5	0.000000	0	0.000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Apodemus_flavicollis,Apodemus_mystacinus,Apodemus_sylvaticus,Mastomys_natalensis,Micromys_minutus
167	4	0.000000	0	0.000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Apodemus_flavicollis,Apodemus_mystacinus,Apodemus_sylvaticus,Mastomys_natalensis
168	3	13.500000	180000	100.000000	9.992143	5.344454	5.637593	19.200793	1.886063	1.097276	1.072929	3.520437	2.669137	2.493589	2.601511	0.600051	25.461847	14.813230	14.484536	47.525896	Apodemus_flavicollis,Apodemus_mystacinus,Apodemus_sylvaticus
169	1	16.800000	180000	100.000000	6.687936	5.432778	5.496316	9.387942	1.263730	0.978287	1.055489	1.706560	3.321592	3.103133	3.237436	0.746731	21.230658	16.435226	17.732212	28.670210	Apodemus_mystacinus
170	2	11.800000	180000	100.000000	8.686901	4.701173	5.590551	18.144867	1.641124	1.014231	1.066589	3.364476	2.333023	2.179581	2.273913	0.524489	19.365266	11.967920	12.585750	39.700822	Apodemus_flavicollis,Apodemus_sylvaticus
171	1	5.000000	180000	100.000000	7.884944	5.705170	5.555002	17.087294	1.489192	1.207827	1.062512	3.220444	0.988569	0.923551	0.963522	0.222241	7.445958	6.039134	5.312561	16.102219	Apodemus_flavicollis
172	1	5.000000	180000	100.000000	7.375844	6.132771	5.532451	18.729572	1.396307	1.405566	1.058976	3.735401	0.988569	0.923551	0.963522	0.222241	6.981537	7.027831	5.294881	18.677005	Apodemus_sylvaticus
173	1	30.300000	180000	100.000000	6.160296	4.972013	5.455470	6.911782	1.165065	1.010130	1.049851	1.253487	5.990729	5.596722	5.838946	1.346782	35.301482	30.606927	31.810499	37.980646	Mastomys_natalensis
174	1	30.300000	180000	100.000000	11.490037	4.971922	5.721083	21.462577	2.172909	1.026146	1.082044	3.950116	5.990729	5.596722	5.838946	1.346782	65.839144	31.092217	32.785931	119.688529	Micromys_minutus
175	2	24.700000	180000	100.000000	6.539710	5.262842	5.479901	8.628300	1.237567	1.020873	1.052979	1.595388	4.883531	4.562344	4.759801	1.097872	30.567908	25.215560	26.008580	39.406093	Acomys_cahirinus,Acomys_russatus
176	1	5.600000	180000	100.000000	7.338114	5.915017	5.511575	13.143522	1.387638	1.157579	1.057139	2.438148	1.107197	1.034378	1.079145	0.248910	7.770773	6.482445	5.919981	13.653628	Acomys_cahirinus
177	1	5.600000	180000	100.000000	6.971120	5.796040	5.494329	12.190719	1.316955	1.156530	1.054787	2.237321	1.107197	1.034378	1.079145	0.248910	7.374946	6.476566	5.906805	12.528998	Acomys_russatus
178	26	0.000000	0	0.000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Arborimus_longicaudus,Cannomys_badius,Cricetomys_gambianus,Dicrostonyx_groenlandicus,Lemmiscus_curtatus,Lemmus_lemmus,Microtus_agrestis,Microtus_arvalis,Microtus_californicus,Microtus_guentheri,Microtus_longicaudus,Microtus_mexicanus,Microtus_montanus,Microtus_ochrogaster,Microtus_oeconomus,Microtus_pennsylvanicus,Microtus_pinetorum,Microtus_richardsoni,Microtus_xanthognathus,Myopus_schisticolor,Mystromys_albicaudatus,Neofiber_alleni,Ondatra_zibethicus,Phenacomys_intermedius,Saccostomus_campestris,Tachyoryctes_splendens
179	2	14.400000	180000	100.000000	7.139695	5.602143	5.497602	11.722607	1.349616	1.054143	1.055021	2.157345	2.847079	2.659828	2.774945	0.640055	19.434477	15.179652	15.192297	31.065764	Cricetomys_gambianus,Saccostomus_campestris
