Node ID	No Taxa	Original BL	No different from original	Pct time scaled	Mean Scalar	Mode Scalar	Median Scalar	SD Scalar	Mean SigV	Mode SigV	Median SigV	SD SigV	Mean DeltaB	Mode DeltaB	Median DeltaB	SD DeltaB	Mean DeltaV	Mode DeltaV	Median DeltaV	SD DeltaV	Taxa List
489	1	9.100000	35254	19.585556	1.623094	1.148367	1.000000	3.592641	0.323998	0.202549	0.205288	0.702556	1.845611	1.793070	1.833445	0.270887	2.948383	1.843193	1.868116	6.393258	Mustela_frenata
490	2	6.200000	29473	16.373889	1.319123	1.148909	1.000000	2.501544	0.264998	0.187963	0.203169	0.518546	1.257449	1.221652	1.249160	0.184561	1.642987	1.165370	1.259648	3.214983	Eira_barbara,Martes_americana
491	1	17.900000	28530	15.850000	1.274000	0.990382	1.000000	2.103680	0.255503	0.213929	0.203014	0.424045	3.630377	3.527027	3.606447	0.532844	4.573511	3.829335	3.633951	7.590405	Martes_americana
492	1	17.900000	29291	16.272778	1.302493	1.035657	1.000000	2.123005	0.261116	0.190055	0.203203	0.422873	3.630377	3.527027	3.606447	0.532844	4.673980	3.401991	3.637334	7.569420	Eira_barbara
493	1	26.100000	21495	11.941667	1.133716	1.022917	1.000000	1.263225	0.227672	0.198227	0.201898	0.250150	5.293455	5.142761	5.258563	0.776941	5.942248	5.173728	5.269538	6.528918	Taxidea_taxus
494	3	2.200000	29843	16.579444	1.444555	1.028290	1.000000	3.527570	0.289311	0.259221	0.203715	0.702356	0.446192	0.433489	0.443250	0.065489	0.636484	0.570286	0.448173	1.545183	Enhydra_lutris,Lutra_lutra,Spilogale_putorius
495	2	16.900000	34513	19.173889	1.550563	1.208744	1.000000	3.430545	0.309715	0.229649	0.205060	0.696571	3.427563	3.329987	3.404970	0.503076	5.234180	3.881075	3.465506	11.772058	Enhydra_lutris,Lutra_lutra
496	1	7.000000	45548	25.304444	2.304384	0.274472	1.000000	6.449375	0.457067	0.276702	0.209193	1.174006	1.419701	1.379284	1.410343	0.208375	3.199467	1.936913	1.464347	8.218043	Lutra_lutra
497	1	7.000000	41543	23.079444	1.987420	0.985853	1.000000	4.104444	0.395016	0.201233	0.207514	0.793759	1.419701	1.379284	1.410343	0.208375	2.765113	1.408634	1.452595	5.556313	Enhydra_lutris
498	1	23.900000	27585	15.325000	1.281068	0.960921	1.000000	1.990437	0.256792	0.183657	0.203242	0.392702	4.847263	4.709271	4.815312	0.711451	6.137321	4.389412	4.857484	9.385571	Spilogale_putorius
