Node ID	No Taxa	Original BL	No different from original	Pct time scaled	Mean Scalar	Mode Scalar	Median Scalar	SD Scalar	Mean SigV	Mode SigV	Median SigV	SD SigV	Mean DeltaB	Mode DeltaB	Median DeltaB	SD DeltaB	Mean DeltaV	Mode DeltaV	Median DeltaV	SD DeltaV	Taxa List
768	15	0.200000	15539	8.632778	1.399019	1.040909	1.000000	2.615839	0.043208	0.032365	0.031931	0.077747	0.006304	0.006342	0.006323	0.001142	0.008642	0.006473	0.006386	0.015549	Chrysochloris_asiatica,Elephantulus_brachyrhynchus,Elephantulus_edwardii,Elephantulus_intufi,Elephantulus_myurus,Elephantulus_rozeti,Elephantulus_rufescens,Geogale_aurita,Macroscelides_proboscideus,Microgale_dobsoni,Microgale_talazaci,Orycteropus_afer,Petrodromus_tetradactylus,Setifer_setosus,Tenrec_ecaudatus
769	14	2.000000	16923	9.401667	1.397833	0.972254	1.000000	2.501222	0.043263	0.030396	0.031931	0.077387	0.063044	0.063422	0.063226	0.011420	0.086526	0.060792	0.063862	0.154774	Chrysochloris_asiatica,Elephantulus_brachyrhynchus,Elephantulus_edwardii,Elephantulus_intufi,Elephantulus_myurus,Elephantulus_rozeti,Elephantulus_rufescens,Geogale_aurita,Macroscelides_proboscideus,Microgale_dobsoni,Microgale_talazaci,Petrodromus_tetradactylus,Setifer_setosus,Tenrec_ecaudatus
770	6	6.000000	31013	17.229444	2.338600	0.888395	1.000000	5.077310	0.071679	0.033717	0.032568	0.153130	0.189131	0.190267	0.189678	0.034259	0.430077	0.202302	0.195408	0.918779	Chrysochloris_asiatica,Geogale_aurita,Microgale_dobsoni,Microgale_talazaci,Setifer_setosus,Tenrec_ecaudatus
771	1	85.200000	16799	9.332778	1.182708	1.026359	1.000000	1.466059	0.036323	0.032632	0.031953	0.041813	2.685656	2.701792	2.693428	0.486479	3.094736	2.780283	2.722396	3.562444	Chrysochloris_asiatica
772	5	25.300000	30884	17.157778	1.871022	1.020031	1.000000	3.827446	0.057129	0.034003	0.032578	0.115296	0.797501	0.802293	0.799809	0.144459	1.445357	0.860276	0.824223	2.916985	Geogale_aurita,Microgale_dobsoni,Microgale_talazaci,Setifer_setosus,Tenrec_ecaudatus
773	3	0.000000	0	0.000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Geogale_aurita,Microgale_dobsoni,Microgale_talazaci
774	1	59.900000	24749	13.749444	1.390722	1.042487	1.000000	2.251525	0.042457	0.029588	0.032258	0.063152	1.888155	1.899499	1.893619	0.342020	2.543175	1.772338	1.932254	3.782802	Geogale_aurita
775	2	44.700000	46126	25.625556	2.577597	1.322014	1.000000	6.355453	0.077679	0.030977	0.033389	0.178754	1.409024	1.417490	1.413101	0.255230	3.472256	1.384686	1.492488	7.990287	Microgale_dobsoni,Microgale_talazaci
776	1	15.200000	31407	17.448333	1.675329	0.935303	1.000000	4.134292	0.050868	0.036449	0.032534	0.119131	0.479131	0.482010	0.480518	0.086790	0.773191	0.554021	0.494522	1.810789	Microgale_dobsoni
777	1	15.200000	30740	17.077778	1.621675	0.649426	1.000000	4.578843	0.049166	0.041392	0.032494	0.118945	0.479131	0.482010	0.480518	0.086790	0.747317	0.629159	0.493909	1.807958	Microgale_talazaci
