Node ID	No Taxa	Original BL	No different from original	Pct time scaled	Mean Scalar	Mode Scalar	Median Scalar	SD Scalar	Mean SigV	Mode SigV	Median SigV	SD SigV	Mean DeltaB	Mode DeltaB	Median DeltaB	SD DeltaB	Mean DeltaV	Mode DeltaV	Median DeltaV	SD DeltaV	Taxa List
583	65	0.200000	2446	13.588889	1.409143	1.002801	1.000000	2.424719	0.054720	0.038845	0.041163	0.092164	0.007942	0.007615	0.007910	0.001431	0.010944	0.007769	0.008233	0.018433	Acinonyx_jubatus,Ailurus_fulgens,Alces_alces,Antilocapra_americana,Arctictis_binturong,Arctogalidia_trivirgata,Bassariscus_sumichrasti,Canis_latrans,Canis_mesomelas,Capreolus_capreolus,Cerdocyon_thous,Cervus_elaphus,Connochaetes_taurinus,Eira_barbara,Fossa_fossana,Galerella_sanguinea,Genetta_tigrina,Gulo_gulo,Herpestes_javanicus,Hyaena_hyaena,Kobus_ellipsiprymnus,Leopardus_pardalis,Leopardus_wiedii,Leptailurus_serval,Lutra_lutra,Lycaon_pictus,Lynx_rufus,Madoqua_kirkii,Manis_crassicaudata,Manis_javanica,Manis_pentadactyla,Manis_tetradactyla,Manis_tricuspis,Martes_americana,Martes_martes,Meles_meles,Melursus_ursinus,Mustela_erminea,Mustela_frenata,Nandinia_binotata,Nasua_narica,Nasua_nasua,Odocoileus_virginianus,Oreamnos_americanus,Ovis_canadensis,Panthera_leo,Panthera_onca,Panthera_tigris,Paradoxurus_hermaphroditus,Pecari_tajacu,Potos_flavus,Procyon_cancrivorus,Procyon_lotor,Puma_concolor,Rangifer_tarandus,Raphicerus_campestris,Spilogale_putorius,Suricata_suricatta,Sus_scrofa,Taurotragus_oryx,Taxidea_taxus,Tragulus_javanicus,Vulpes_velox,Vulpes_vulpes,Vulpes_zerda
584	16	16.900000	2323	12.905556	1.201575	0.978208	1.000000	1.397827	0.046755	0.038798	0.040954	0.054126	0.671116	0.643486	0.668378	0.120909	0.790154	0.655688	0.692114	0.914732	Alces_alces,Antilocapra_americana,Capreolus_capreolus,Cervus_elaphus,Connochaetes_taurinus,Kobus_ellipsiprymnus,Madoqua_kirkii,Odocoileus_virginianus,Oreamnos_americanus,Ovis_canadensis,Pecari_tajacu,Rangifer_tarandus,Raphicerus_campestris,Sus_scrofa,Taurotragus_oryx,Tragulus_javanicus
585	14	19.400000	2596	14.422222	1.251799	0.989419	1.000000	1.777729	0.048637	0.038493	0.040898	0.067642	0.770394	0.738676	0.767251	0.138795	0.943561	0.746758	0.793411	1.312264	Alces_alces,Antilocapra_americana,Capreolus_capreolus,Cervus_elaphus,Connochaetes_taurinus,Kobus_ellipsiprymnus,Madoqua_kirkii,Odocoileus_virginianus,Oreamnos_americanus,Ovis_canadensis,Rangifer_tarandus,Raphicerus_campestris,Taurotragus_oryx,Tragulus_javanicus
586	13	22.000000	2725	15.138889	1.198364	0.988082	1.000000	1.524057	0.046617	0.037529	0.040684	0.056664	0.873643	0.837673	0.870078	0.157396	1.025575	0.825632	0.895059	1.246600	Alces_alces,Antilocapra_americana,Capreolus_capreolus,Cervus_elaphus,Connochaetes_taurinus,Kobus_ellipsiprymnus,Madoqua_kirkii,Odocoileus_virginianus,Oreamnos_americanus,Ovis_canadensis,Rangifer_tarandus,Raphicerus_campestris,Taurotragus_oryx
587	12	0.200000	3155	17.527778	1.388878	1.008233	1.000000	2.580276	0.053989	0.036613	0.040800	0.099442	0.007942	0.007615	0.007910	0.001431	0.010798	0.007323	0.008160	0.019888	Alces_alces,Capreolus_capreolus,Cervus_elaphus,Connochaetes_taurinus,Kobus_ellipsiprymnus,Madoqua_kirkii,Odocoileus_virginianus,Oreamnos_americanus,Ovis_canadensis,Rangifer_tarandus,Raphicerus_campestris,Taurotragus_oryx
588	7	0.100000	3781	21.005556	1.643927	0.950872	1.000000	3.704647	0.064198	0.037658	0.041275	0.143292	0.003971	0.003808	0.003955	0.000715	0.006420	0.003766	0.004128	0.014329	Connochaetes_taurinus,Kobus_ellipsiprymnus,Madoqua_kirkii,Oreamnos_americanus,Ovis_canadensis,Raphicerus_campestris,Taurotragus_oryx
589	6	3.700000	3968	22.044444	1.659097	1.271383	1.000000	6.529559	0.064601	0.054833	0.041468	0.254095	0.146931	0.140881	0.146331	0.026471	0.239023	0.202883	0.153432	0.940153	Connochaetes_taurinus,Kobus_ellipsiprymnus,Madoqua_kirkii,Oreamnos_americanus,Ovis_canadensis,Raphicerus_campestris
590	5	0.000000	0	0.000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Connochaetes_taurinus,Kobus_ellipsiprymnus,Oreamnos_americanus,Ovis_canadensis,Raphicerus_campestris
591	3	1.400000	4454	24.744444	1.843323	1.036829	1.000000	4.290473	0.071396	0.043000	0.041881	0.162243	0.055595	0.053306	0.055369	0.010016	0.099955	0.060201	0.058633	0.227141	Connochaetes_taurinus,Oreamnos_americanus,Ovis_canadensis
592	1	24.800000	5327	29.594444	2.315996	0.957439	1.000000	4.705142	0.089265	0.041577	0.043032	0.185171	0.984833	0.944286	0.980815	0.177428	2.213773	1.031098	1.067181	4.592244	Connochaetes_taurinus
